Liquid_Filling,Geometric_AR,Thermal_AR,BOR
0.05,0.4577386934673367,0.8675106375338125,0.038494112988813
0.05,0.462713567839196,0.8687433243663445,0.0385774447598386
0.05,0.46768844221105527,0.8699532223594223,0.03866056586818756
0.05,0.4726633165829146,0.8711409581739449,0.03874347325338534
0.05,0.4776381909547739,0.8723071356941909,0.03882616412842799
0.05,0.4826130653266332,0.873452337053551,0.038908635962299654
0.05,0.48758793969849246,0.8745771236053137,0.038990886463665
0.05,0.49256281407035174,0.8756820368419087,0.039072913565652456
0.05,0.4975376884422111,0.8767675992657723,0.039154715411629404
0.05,0.5025125628140703,0.8778343152147797,0.03923629034193654
0.05,0.5074874371859297,0.8788826716449873,0.03931763688146672
0.05,0.512462311557789,0.8799131388732376,0.039398753728053126
0.05,0.5174371859296483,0.880926171282009,0.039479639741615724
0.05,0.5224120603015076,0.8819222079887303,0.03956029393399141
0.05,0.5273869346733668,0.8829016734816343,0.039640715459409614
0.05,0.5323618090452261,0.8838649782240848,0.039720903605582336
0.05,0.5373366834170854,0.8848125192291875,0.03980085778533993
0.05,0.5423115577889447,0.8857446806063735,0.039880577528798034
0.05,0.5472864321608041,0.886661834081541,0.03996006247600459
0.05,0.5522613065326634,0.8875643394922323,0.04003931237004954
0.05,0.5572361809045226,0.8884525452592366,0.04011832705058849
0.05,0.5622110552763819,0.8893267888359133,0.04019710644776797
0.05,0.5671859296482412,0.8901873971364609,0.040275650576521604
0.05,0.5721608040201005,0.8910346869442652,0.04035395953119969
0.05,0.5771356783919598,0.8918689653014089,0.04043203348054125
0.05,0.5821105527638191,0.8926905298803403,0.0405098726629296
0.05,0.5870854271356784,0.8934996693386545,0.04058747738194102
0.05,0.5920603015075377,0.8942966636578706,0.04066484800215742
0.05,0.597035175879397,0.8950817844670437,0.04074198494522063
0.05,0.6020100502512563,0.8958552953519969,0.04081888868612471
0.05,0.6069849246231156,0.8966174521509149,0.040895559749727584
0.05,0.6119597989949749,0.8973685032369924,0.04097199870745993
0.05,0.6169346733668342,0.8981086897887979,0.04104820617422966
0.05,0.6219095477386934,0.8988382460489702,0.041124182805510445
0.05,0.6268844221105527,0.8995573995718292,0.0411999292945906
0.05,0.6318592964824121,0.9002663714604532,0.04127544636998537
0.05,0.6368341708542714,0.9009653765937418,0.041350734793001775
0.05,0.6418090452261307,0.9016546238439526,0.04142579535543134
0.05,0.64678391959799,0.9023343162851786,0.041500628877394696
0.05,0.6517587939698493,0.903004651393199,0.04157523620528436
0.05,0.6567336683417085,0.9036658212371195,0.04164961820984825
0.05,0.6617085427135678,0.9043180126631926,0.041723775784369366
0.05,0.6666834170854271,0.904961407471191,0.04179770984294784
0.05,0.6716582914572864,0.9055961825836756,0.04187142131889132
0.05,0.6766331658291458,0.9062225102084964,0.04194491116318244
0.05,0.6816080402010051,0.9068405579948401,0.04201818034304572
0.05,0.6865829145728644,0.9074504891831175,0.042091229840587996
0.05,0.6915577889447236,0.9080524627489763,0.042164060651517676
0.05,0.6965326633165829,0.9086466335417034,0.042236673783936585
0.05,0.7015075376884422,0.9092331524172715,0.04230907025719999
0.05,0.7064824120603015,0.9098121663662715,0.04238125110084079
0.05,0.7114572864321608,0.9103838186369547,0.04245321735355412
0.05,0.7164321608040201,0.9109482488536065,0.042524970062240985
0.05,0.7214070351758795,0.9115055931304528,0.04259651028110478
0.05,0.7263819095477387,0.9120559841812975,0.042667839070798186
0.05,0.731356783919598,0.9125995514250742,0.042738957497619134
0.05,0.7363316582914573,0.9131364210874905,0.04280986663275277
0.05,0.7413065326633166,0.9136667162989328,0.04288056755155889
0.05,0.7462814070351759,0.9141905571887885,0.042951061332894946
0.05,0.7512562814070352,0.9147080609763413,0.04302134905847921
0.05,0.7562311557788944,0.9152193420583813,0.04309143181229658
0.05,0.7612060301507538,0.9157245120936681,0.04316131068002638
